pathway_name,gene_symbol
REACTOME_TRANSPORT_AND_SYNTHESIS_OF_PAPS,"['SLC35B3', 'PAPSS1', 'SLC26A1', 'SLC26A2', 'SLC35B2', 'PAPSS2']"
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS,['CALM1']
REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES,['CALM1']
REACTOME_MET_RECEPTOR_RECYCLING,"['HGF', 'CRKL', 'MET', 'GAB1', 'GGA3', 'ARF6', 'CRK', 'RAB4B', 'RAB4A', 'GRB2']"
KEGG_AUTOIMMUNE_THYROID_DISEASE,['CALM1']
BIOCARTA_RB_PATHWAY,['CALM1']
REACTOME_SMAC_XIAP_REGULATED_APOPTOTIC_RESPONSE,['CALM1']
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,['CALM1']
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2,['CALM1']
REACTOME_CELL_JUNCTION_ORGANIZATION,['CALM1']
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1,['CALM1']
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4,['CALM1']
PID_SYNDECAN_2_PATHWAY,['CALM1']
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL,['CALM1']
REACTOME_IRAK4_DEFICIENCY_TLR2_4,"['BTK', 'CD36', 'TLR4', 'TLR2', 'TIRAP', 'LY96', 'CD14', 'MYD88', 'TLR1', 'TLR6', 'IRAK4']"
PID_CXCR3_PATHWAY,['CALM1']
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS,['CALM1']
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE,['CALM1']
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE,['CALM1']
REACTOME_INTERLEUKIN_6_SIGNALING,['CALM1']
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS,['CALM1']
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS,['CALM1']
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,['CALM1']
PID_P38_GAMMA_DELTA_PATHWAY,['CALM1']
PID_CD8_TCR_PATHWAY,['CALM1']
REACTOME_DNA_METHYLATION,"['DNMT3B', 'H2AFV', 'DNMT3A', 'HIST1H2BJ', 'DNMT1', 'H3F3B', 'DNMT3L', 'HIST1H2BA', 'HIST1H2BD', 'HIST1H4H', 'H3F3A', 'H2AFZ', 'HIST1H2AC', 'HIST1H2BC', 'HIST2H3D', 'HIST2H2AC', 'HIST2H2BE', 'HIST1H2BL', 'H2AFX', 'HIST1H2AD', 'HIST3H2BB', 'HIST1H4C', 'HIST1H3J', 'HIST1H4J', 'HIST1H3D', 'HIST4H4', 'HIST1H2BK', 'HIST2H3C', 'HIST2H2AA3', 'HIST2H3A', 'HIST1H2BN', 'H2BFS', 'H2AFJ', 'HIST2H4B', 'HIST2H4A', 'HIST2H2AA4', 'HIST1H4K', 'HIST1H2BM', 'HIST1H2BG', 'HIST1H3G', 'H2AFB1', 'HIST1H2BE', 'HIST1H4F', 'HIST1H2BO', 'HIST1H3E', 'HIST1H4L', 'HIST1H3I', 'HIST1H2BH', 'HIST1H3A', 'UHRF1', 'HIST1H4I', 'HIST1H2AJ', 'HIST1H2BB', 'HIST1H4E', 'HIST1H2AE', 'HIST1H4D', 'HIST1H2BF', 'HIST1H3F', 'HIST1H2AB', 'HIST1H2BI', 'HIST1H4A', 'HIST1H4B', 'HIST1H3H']"
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN,"['FYN', 'GP6', 'COL1A1', 'VWF', 'ITGA10', 'ITGB1', 'FCER1G', 'ITGA2', 'COL1A2', 'GP9', 'GP5', 'GP1BA', 'GP1BB', 'ITGA1', 'LYN']"
REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS,['CALM1']
REACTOME_CD209_DC_SIGN_SIGNALING,['CALM1']
PID_IL27_PATHWAY,['CALM1']
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,['CALM1']
BIOCARTA_PLK3_PATHWAY,"['CDC25C', 'CHEK1', 'YWHAH', 'ATR', 'CHEK2', 'ATM', 'TP53', 'PLK3']"
REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,['CALM1']
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE,['CALM1']
REACTOME_CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION,['CALM1']
REACTOME_SELENOAMINO_ACID_METABOLISM,['CALM1']
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,['CALM1']
BIOCARTA_IL12_PATHWAY,['CALM1']
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,['CALM1']
BIOCARTA_NOS1_PATHWAY,['CALM1']
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,['CALM1']
REACTOME_STABILIZATION_OF_P53,['CALM1']
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA,['CALM1']
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY,"['GNAI3', 'ADCY2', 'GNAI2', 'ADCY7', 'GNAI1', 'ADCY4', 'ADCY3', 'GNAL', 'ADCY8', 'ADCY9', 'ADCY1', 'ADCY5', 'ADCY6', 'GNAT3']"
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC,['CALM1']
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING,['CALM1']
PID_E2F_PATHWAY,['CALM1']
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,['CALM1']
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,['CALM1']
REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA,"['DTX4', 'TRIM32', 'ZBP1', 'IRF3', 'TRIM21', 'RPS27A', 'UBC', 'NLRP4', 'TRIM56', 'UBB', 'DDX41', 'TBK1', 'TMEM173', 'TREX1', 'UBA52']"
PID_ARF6_DOWNSTREAM_PATHWAY,['CALM1']
REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX,['CALM1']
REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID,"['NFKB2', 'NFKBIA', 'IKBKB', 'NFKB1', 'RELA', 'CHUK', 'IKBKG']"
PID_MYC_PATHWAY,['CALM1']
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,['CALM1']
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING,['CALM1']
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM,['CALM1']
REACTOME_DEFECTIVE_LFNG_CAUSES_SCDO3,"['NOTCH3', 'LFNG', 'NOTCH2', 'NOTCH1', 'NOTCH4']"
REACTOME_HEDGEHOG_ON_STATE,['CALM1']
BIOCARTA_SKP2E2F_PATHWAY,['CALM1']
REACTOME_ONCOGENE_INDUCED_SENESCENCE,['CALM1']
KEGG_OOCYTE_MEIOSIS,['CALM1']
KEGG_SELENOAMINO_ACID_METABOLISM,['CALM1']
REACTOME_PYRIMIDINE_SALVAGE,"['UPP2', 'TYMP', 'PUDP', 'UCK1', 'UCK2', 'DCK', 'CDA', 'TK2', 'TK1', 'UPP1', 'UCKL1']"
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC:ORIGIN_COMPLEX,['CALM1']
REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS,['CALM1']
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE,['CALM1']
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,['CALM1']
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,['CALM1']
BIOCARTA_CARM1_PATHWAY,['CALM1']
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,['CALM1']
BIOCARTA_RANBP2_PATHWAY,['CALM1']
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,['CALM1']
REACTOME_MRNA_EDITING,"['APOBEC3H', 'APOBEC1', 'APOBEC2', 'APOBEC3A', 'A1CF', 'ADAR', 'APOBEC4', 'APOBEC3B', 'ADARB1', 'APOBEC3C']"
REACTOME_N_GLYCAN_TRIMMING_AND_ELONGATION_IN_THE_CIS_GOLGI,['CALM1']
REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS,['CALM1']
REACTOME_CARGO_CONCENTRATION_IN_THE_ER,['CALM1']
REACTOME_DEFECTS_IN_COBALAMIN_B12_METABOLISM,['CALM1']
BIOCARTA_PTC1_PATHWAY,['CALM1']
PID_AMB2_NEUTROPHILS_PATHWAY,['CALM1']
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,"['LAMP2', 'HSP90AA1', 'HSP90AB1', 'PLIN3', 'PRKAG2', 'HSPA8', 'PRKAB1', 'PRKAG3', 'RNASE1', 'GFAP', 'PRKAB2', 'PLIN2', 'EEF1A1', 'PRKAA2', 'PRKAG1', 'HBB']"
BIOCARTA_HBX_PATHWAY,"['HRAS', 'SHC1', 'LAMTOR5', 'GRB2', 'PTK2B', 'CREB1', 'SOS1']"
REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE,['CALM1']
KEGG_MTOR_SIGNALING_PATHWAY,['CALM1']
REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE,['CALM1']
REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3,['CALM1']
PID_P75_NTR_PATHWAY,['CALM1']
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS,['CALM1']
REACTOME_FRS_MEDIATED_FGFR2_SIGNALING,['CALM1']
REACTOME_PYRIMIDINE_CATABOLISM,['CALM1']
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,['CALM1']
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,['CALM1']
PID_FGF_PATHWAY,['CALM1']
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS,['CALM1']
REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED,['CALM1']
REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION,['CALM1']
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS,['CALM1']
REACTOME_COLLAGEN_DEGRADATION,['CALM1']
PID_HIF1_TFPATHWAY,['CALM1']
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,['CALM1']
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX,['CALM1']
REACTOME_GABA_B_RECEPTOR_ACTIVATION,['CALM1']
SA_PROGRAMMED_CELL_DEATH,"['BCL2L11', 'BCL10', 'CASP9', 'BAD', 'BCL2', 'CES1', 'BAX', 'CASP8AP2', 'BCL2L1', 'BAK1', 'BID', 'APAF1']"
BIOCARTA_IGF1MTOR_PATHWAY,['CALM1']
REACTOME_FGFR2_ALTERNATIVE_SPLICING,['CALM1']
PID_INSULIN_PATHWAY,['CALM1']
REACTOME_MITOTIC_SPINDLE_CHECKPOINT,['CALM1']
REACTOME_PHASE_1_INACTIVATION_OF_FAST_NAPLUS_CHANNELS,['CALM1']
PID_CONE_PATHWAY,['CALM1']
PID_MYC_REPRESS_PATHWAY,['CALM1']
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI,['CALM1']
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE,['CALM1']
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,['CALM1']
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION,['CALM1']
REACTOME_HEDGEHOG_OFF_STATE,['CALM1']
KEGG_MISMATCH_REPAIR,['CALM1']
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS,['CALM1']
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS,"['MLXIPL', 'PRKACA', 'PRKACB', 'PFKFB1', 'PRKACG']"
KEGG_RENIN_ANGIOTENSIN_SYSTEM,['CALM1']
PID_THROMBIN_PAR4_PATHWAY,['CALM1']
REACTOME_CELLULAR_SENESCENCE,['CALM1']
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE,"['SI', 'LCT', 'TREH', 'CHIT1', 'CHIA', 'AMY1B', 'AMY1C', 'AMY1A', 'AMY2B', 'AMY2A', 'MGAM']"
REACTOME_SIGNALING_BY_RAS_MUTANTS,['CALM1']
REACTOME_COMPETING_ENDOGENOUS_RNAS_CERNAS_REGULATE_PTEN_TRANSLATION,"['TNRC6C', 'TNRC6A', 'AGO1', 'TNRC6B', 'AGO2', 'AGO3', 'AGO4', 'MOV10']"
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS,['CALM1']
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY,['CALM1']
REACTOME_NICOTINAMIDE_SALVAGING,['CALM1']
REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION,"['C3', 'CFP', 'GZMM', 'CFD', 'CFB']"
KEGG_ALLOGRAFT_REJECTION,"['HLA-DRB4', 'HLA-DRB5', 'HLA-DOA', 'HLA-DOB', 'HLA-DRB3', 'CD80', 'CD86', 'CD28', 'TNF', 'IFNG', 'HLA-C', 'HLA-B', 'HLA-DMB', 'HLA-DMA', 'HLA-F', 'HLA-E', 'HLA-A', 'IL2', 'CD40LG', 'HLA-DPA1', 'CD40', 'IL12B', 'HLA-DPB1', 'HLA-DQA1', 'HLA-G', 'HLA-DQA2', 'IL12A', 'HLA-DQB1', 'PRF1', 'FAS', 'FASLG', 'GZMB', 'IL4', 'IL5', 'IL10', 'HLA-DRB1', 'HLA-DRA']"
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS,['CALM1']
REACTOME_METHYLATION,['CALM1']
BIOCARTA_CTBP1_PATHWAY,['CALM1']
PID_CIRCADIAN_PATHWAY,['CALM1']
REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE,['CALM1']
REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS,"['NFKB2', 'NFKBIA', 'UBE2I', 'PIAS4', 'SUMO1', 'PIAS3', 'RELA', 'SUMO3', 'TOPORS', 'IKBKE', 'IKBKG']"
KEGG_CELL_CYCLE,['CALM1']
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,['CALM1']
REACTOME_ROBO_RECEPTORS_BIND_AKAP5,"['PRKACA', 'PPP3CB', 'PRKAR2A', 'PRKACB', 'ROBO3', 'PRKCA', 'PRKACG', 'AKAP5', 'ROBO2']"
BIOCARTA_CALCINEURIN_PATHWAY,['CALM1']
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,['CALM1']
PID_TXA2PATHWAY,['CALM1']
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,['CALM1']
REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA,['CALM1']
PID_TNF_PATHWAY,['CALM1']
PID_INTEGRIN4_PATHWAY,['CALM1']
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,['CALM1']
REACTOME_PROPIONYL_COA_CATABOLISM,['CALM1']
REACTOME_STRIATED_MUSCLE_CONTRACTION,['CALM1']
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS,['CALM1']
BIOCARTA_IL10_PATHWAY,"['IL1A', 'IL10', 'JAK1', 'TNF', 'STAT5A', 'STAT3', 'BLVRA', 'IL10RA', 'BLVRB', 'HMOX1', 'IL6', 'IL10RB', 'STAT1']"
REACTOME_TRNA_PROCESSING_IN_THE_MITOCHONDRION,"['ELAC2', 'HSD17B10', 'TRNT1', 'KIAA0391', 'TRMT10C', 'MT-RNR2', 'MT-RNR1']"
BIOCARTA_MITOCHONDRIA_PATHWAY,['CALM1']
REACTOME_ADRENOCEPTORS,['CALM1']
REACTOME_SOS_MEDIATED_SIGNALLING,"['SOS1', 'KRAS', 'IRS1', 'HRAS', 'GRB2', 'IRS2', 'NRAS']"
REACTOME_MET_ACTIVATES_RAS_SIGNALING,['CALM1']
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3,['CALM1']
REACTOME_DIGESTION_AND_ABSORPTION,['CALM1']
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,['CALM1']
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,['CALM1']
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE,['CALM1']
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,['CALM1']
REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS,['CALM1']
KEGG_LYSOSOME,['CALM1']
PID_ERBB1_INTERNALIZATION_PATHWAY,['CALM1']
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,['CALM1']
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION,"['FARP2', 'FYN', 'SEMA3A', 'PLXNA2', 'NRP1', 'PLXNA1', 'RRAS', 'PLXNA3', 'RAC1', 'TLN1', 'RND1', 'FES', 'PIP5K1C', 'PLXNA4']"
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,['CALM1']
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING,['CALM1']
REACTOME_PROTEIN_LOCALIZATION,['CALM1']
PID_S1P_S1P3_PATHWAY,['CALM1']
PID_INTEGRIN1_PATHWAY,['CALM1']
REACTOME_GLYCOSPHINGOLIPID_METABOLISM,['CALM1']
BIOCARTA_ETS_PATHWAY,['CALM1']
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,['CALM1']
REACTOME_PHASE_0_RAPID_DEPOLARISATION,['CALM1']
REACTOME_INSULIN_RECEPTOR_RECYCLING,['CALM1']
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS,['CALM1']
REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM,"['CYP24A1', 'LRP2', 'LGMN', 'UBE2I', 'PIAS4', 'CUBN', 'CYP27B1', 'VDR', 'GC', 'CYP2R1', 'SUMO2']"
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,['CALM1']
REACTOME_CD28_CO_STIMULATION,['CALM1']
REACTOME_MITOTIC_G2_G2_M_PHASES,['CALM1']
REACTOME_POLB_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,['CALM1']
REACTOME_PLATELET_HOMEOSTASIS,['CALM1']
REACTOME_KERATINIZATION,['CALM1']
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE,['CALM1']
REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH,['CALM1']
REACTOME_G_PROTEIN_ACTIVATION,['CALM1']
BIOCARTA_STAT3_PATHWAY,['CALM1']
PID_HDAC_CLASSIII_PATHWAY,['CALM1']
PID_BMP_PATHWAY,['CALM1']
REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS,"['CALCR', 'CALCRL', 'CALCA', 'IAPP', 'RAMP3', 'ADM2', 'RAMP2', 'RAMP1', 'ADM', 'CALCB']"
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING,['CALM1']
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS,['CALM1']
REACTOME_BETA_DEFENSINS,['CALM1']
KEGG_BLADDER_CANCER,['CALM1']
REACTOME_BMAL1:CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION,['CALM1']
REACTOME_DEFECTS_IN_BIOTIN_BTN_METABOLISM,['CALM1']
PID_WNT_CANONICAL_PATHWAY,['CALM1']
REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS,"['TFAP2C', 'KDM5B', 'CDKN1A', 'MYC', 'TFAP2A']"
REACTOME_VITAMIN_B1_THIAMIN_METABOLISM,"['SLC19A2', 'SLC25A19', 'SLC19A3', 'TPK1', 'THTPA']"
REACTOME_CALNEXIN_CALRETICULIN_CYCLE,['CALM1']
BIOCARTA_STRESS_PATHWAY,['CALM1']
REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION,"['ELAC2', 'TFB1M', 'HSD17B10', 'KIAA0391', 'NSUN4', 'MTERF4', 'MRM2', 'MRM3', 'TRMT10C', 'MT-RNR2', 'MT-RNR1', 'MRM1']"
REACTOME_CRMPS_IN_SEMA3A_SIGNALING,"['FYN', 'CRMP1', 'SEMA3A', 'PLXNA2', 'GSK3B', 'DPYSL2', 'NRP1', 'DPYSL3', 'PLXNA1', 'PLXNA3', 'DPYSL4', 'DPYSL5', 'CDK5', 'CDK5R1', 'FES', 'PLXNA4']"
BIOCARTA_IL17_PATHWAY,['CALM1']
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,['CALM1']
PID_DNA_PK_PATHWAY,['CALM1']
PID_RETINOIC_ACID_PATHWAY,['CALM1']
REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL,"['ITPK1', 'NUDT10', 'IPPK', 'PPIP5K2', 'IP6K3', 'PPIP5K1', 'NUDT4', 'IP6K1', 'NUDT11', 'NUDT3']"
REACTOME_MET_ACTIVATES_PTK2_SIGNALING,['CALM1']
BIOCARTA_SUMO_PATHWAY,['CALM1']
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,['CALM1']
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,['CALM1']
REACTOME_TELOMERE_MAINTENANCE,['CALM1']
BIOCARTA_NOTCH_PATHWAY,['CALM1']
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN,['CALM1']
REACTOME_CLEC7A_DECTIN_1_INDUCES_NFAT_ACTIVATION,['CALM1']
REACTOME_NUCLEOSOME_ASSEMBLY,['CALM1']
BIOCARTA_RANKL_PATHWAY,['CALM1']
KEGG_ASTHMA,"['HLA-DRB4', 'HLA-DRB5', 'HLA-DOA', 'HLA-DOB', 'HLA-DRB3', 'IL3', 'TNF', 'CCL11', 'EPX', 'FCER1G', 'MS4A2', 'HLA-DMB', 'FCER1A', 'HLA-DMA', 'IL9', 'CD40LG', 'HLA-DPA1', 'CD40', 'HLA-DPB1', 'IL13', 'HLA-DQA1', 'HLA-DQA2', 'HLA-DQB1', 'PRG2', 'RNASE3', 'IL4', 'IL5', 'IL10', 'HLA-DRB1', 'HLA-DRA']"
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,['CALM1']
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS,['CALM1']
REACTOME_S_PHASE,['CALM1']
REACTOME_REELIN_SIGNALLING_PATHWAY,"['FYN', 'SH3KBP1', 'VLDLR', 'DAB1', 'RELN']"
REACTOME_HOMOLOGY_DIRECTED_REPAIR,['CALM1']
REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION,['CALM1']
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,['CALM1']
REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG,"['DGAT2', 'MGLL', 'PNPLA3', 'AWAT2', 'PNPLA2', 'DGAT2L6', 'DGAT1']"
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,['CALM1']
REACTOME_INTERLEUKIN_1_PROCESSING,"['NFKB2', 'CTSG', 'NFKB1', 'IL1A', 'IL1B', 'CASP1', 'IL18', 'RELA']"
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,['CALM1']
BIOCARTA_BARD1_PATHWAY,"['BRCA1', 'FANCD2', 'FANCA', 'FANCE', 'FANCC', 'FANCG', 'BARD1', 'FANCF']"
BIOCARTA_TSP1_PATHWAY,['CALM1']
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,['CALM1']
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1,['CALM1']
BIOCARTA_CDC42RAC_PATHWAY,['CALM1']
REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING,['CALM1']
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,['CALM1']
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM,['CALM1']
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,['CALM1']
REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOLIPASE_C_GAMMA_PLCG,['CALM1']
REACTOME_NEF_AND_SIGNAL_TRANSDUCTION,['CALM1']
KEGG_LEISHMANIA_INFECTION,['CALM1']
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,['CALM1']
REACTOME_NEUTROPHIL_DEGRANULATION,['CALM1']
REACTOME_AMINO_ACID_CONJUGATION,"['ACSM2B', 'GLYAT', 'GLYATL2', 'ACSM1', 'GLYATL1', 'ACSM5', 'ACSM2A', 'GLYATL3', 'ACSM4']"
REACTOME_GLYCOLYSIS,['CALM1']
KEGG_HUNTINGTONS_DISEASE,['CALM1']
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA,['CALM1']
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,['CALM1']
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,['CALM1']
PID_CDC42_PATHWAY,['CALM1']
REACTOME_LYSOSOME_VESICLE_BIOGENESIS,['CALM1']
REACTOME_INTERLEUKIN_37_SIGNALING,"['PTPN18', 'PTPN23', 'PTPN4', 'PTPN5', 'PTPN6', 'IL18R1', 'IL37', 'PTPN12', 'IL18BP', 'CASP1', 'PTPN7', 'PTPN14', 'PTPN13', 'SMAD3', 'STAT3', 'PTPN9', 'PTPN2', 'PTPN11', 'TBK1', 'SIGIRR', 'PTPN20']"
REACTOME_DNA_STRAND_ELONGATION,['CALM1']
NABA_BASEMENT_MEMBRANES,['CALM1']
REACTOME_SIGNALING_BY_MET,['CALM1']
KEGG_MELANOGENESIS,['CALM1']
REACTOME_LYSOSPHINGOLIPID_AND_LPA_RECEPTORS,['CALM1']
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,['CALM1']
REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,"['GCLC', 'GGCT', 'GCLM', 'GGT5', 'GGT1', 'GSS', 'CHAC1', 'GGT7', 'CNDP2', 'CHAC2', 'GGT6', 'OPLAH']"
BIOCARTA_IL2_PATHWAY,['CALM1']
REACTOME_DAP12_SIGNALING,['CALM1']
