"","seqnames","start","end","width","strand","no.cpgs","min_smoothed_fdr","Stouffer","HMFDR","Fisher","maxdiff","meandiff","overlapping.genes"
"375","chr3",122514143,122514814,672,"*",6,1.31475251647274e-08,0.00710120669315691,0.0561190655968343,0.00800504636207875,-0.0272189428679531,-0.0143584418020801,"DIRC2, SNORA33, SNORA81, SNORD66, SNORD2, SNORD5, SNORD63, SNORD61, SNORA24, Metazoa_SRP, SNORA18, U4"
"376","chr8",22455986,22456121,136,"*",3,1.07563605031928e-05,0.0034220273574773,0.0392040673701718,0.00806121343718164,-0.0195064322763715,-0.0164811446893587,"AC037459.4, SNORA7"
"377","chr11",62620843,62621791,949,"*",6,2.21004595495385e-08,0.00672413041913333,0.0505394591731047,0.00809639938279201,0.0204353277871537,0.0144301910782177,"SNHG1, SNORD43"
"378","chr1",37947276,37947371,96,"*",2,2.94393227700537e-05,0.00594533748454526,0.0161748037977073,0.00815349858194508,-0.0164113211672953,-0.0161641116182141,"snoU13, Y_RNA, SCARNA16, SCARNA21, U1, SCARNA17, SCARNA18, SCARNA24, SNORD112, SNORA62, ZC3H12A, SNORA63, SNORD46, SNORA2, SNORD81, U3, SNORA51, SNORA25, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, U8, SCARNA11, SNORA31, SNORA42, SNORA40, SNORD64, ACA64, snoU109, SNORD60"
"379","chr7",134330825,134331935,1111,"*",10,9.24438633347952e-08,0.000956541397766144,0.119544040314575,0.00820069413254991,0.0130715891632628,0.00596392436302407,"BPGM"
"380","chr19",815090,815164,75,"*",2,1.75793040931169e-05,0.00453047942683945,0.031323370172306,0.00821189879374403,-0.0224841323940213,-0.0207672379845954,"LPPR3"
"381","chr1",39457204,39458008,805,"*",6,3.88361863452135e-08,0.00335464812890606,0.0495997359614062,0.00821741858450332,0.00603279558188143,0.00360451568185103,"snoU13, Y_RNA, SCARNA16, SCARNA21, U1, SCARNA17, SCARNA18, SCARNA24, SNORD112, SNORA62, SNORA63, AKIRIN1, SNORD46, SNORA2, SNORD81, U3, SNORA51, SNORA25, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, U8, SCARNA11, SNORA31, SNORA42, SNORA40, SNORD64, ACA64, snoU109, SNORD60"
"382","chr19",1509841,1510500,660,"*",4,1.16773776533496e-06,0.00232860038350651,0.0648203356147156,0.00821979617580094,-0.0223371542034214,-0.0137688233919874,"ADAMTSL5"
"383","chr12",52399713,52399891,179,"*",2,8.06139945830491e-06,0.00466736928253763,0.0293928728609151,0.00826547257244894,-0.0214451719991793,-0.0171358628408242,"snoMe28S-Am2634"
"384","chr10",119000083,119000236,154,"*",3,3.57730550396948e-06,0.00386549049359674,0.0360300257855658,0.00828936458198526,-0.0190362342365764,-0.0170867343019979,"RP11-501J20.5"
"385","chr1",7842159,7842406,248,"*",4,3.3780660414721e-06,0.00229789821251897,0.0678539557090484,0.00829595738323259,-0.0239362152563027,-0.0213500760185701,"snoU13, Y_RNA, SCARNA21, SNORD112, SNORA62, U3, SNORA51, SNORA67, SNORA70, SNORA26, U8, SCARNA11, SNORA31, SNORA42, SNORA40, snoU109, SNORD60"
"386","chr6",126101948,126102409,462,"*",7,8.45128896166295e-08,0.0229738202349265,0.0639697440643782,0.0082981786746914,0.0077587431114013,0.00459210570618683,"SNORA8, NCOA7, SNORD28, SNORA20"
"387","chr13",114829170,114830313,1144,"*",7,5.65319768931486e-08,0.00161643563457037,0.0877708864776365,0.00834254660286551,-0.025309175594822,-0.0149232284937051,"SNORD36, RASA3"
"388","chr12",10182845,10183364,520,"*",6,1.77832990570103e-07,0.00888564037829519,0.0627986360101966,0.00834827870791187,-0.027645928871831,-0.0176175430084152,"CLEC9A, RP11-133L14.5, snoMe28S-Am2634"
"389","chr6",32808504,32813715,5212,"*",73,5.34652240085762e-14,0.00348233663454574,0.154435790131226,0.00839218924732384,0.0217841369858132,0.00472547853126502,"SNORA38, TAPSAR1, PSMB9, PSMB8, TAP1, SNORA20"
"390","chr17",80200634,80201299,666,"*",5,1.31530589026983e-07,0.0042479524196352,0.0446196673560279,0.00848607533374631,-0.0332307417909261,-0.0168209406662704,"SNORA69, SLC16A3, CSNK1D"
"391","chr2",69001115,69002378,1264,"*",12,9.33344772505726e-09,0.00440977760685229,0.107549207156636,0.00850456093695809,-0.0147369416498679,0.00115134655878542,"SNORA73, SNORA64, SNORD75, SNORA12, SNORA74, ARHGAP25, SNORA19, snR65, 5S_rRNA, SNORA4, SNORD11, SNORA41, SCARNA6, SNORD39, SNORD18, SNORA36, SNORA75, ACA59, SNORA48, SNORD56, SNORA43, SNORA1, Vault"
"392","chr15",93363564,93363764,201,"*",3,1.45582984068005e-05,0.00319542577911358,0.0520943365890768,0.00852646508822529,0.00751005214989815,0.00554573168366266,NA
"393","chr7",1094737,1095720,984,"*",7,1.89249453441189e-07,0.00143317482432277,0.0970755602276892,0.00855284374943232,-0.0186447861571796,-0.0142904488949467,"GPR146, C7orf50, RP11-449P15.1"
"394","chr19",35530254,35531150,897,"*",3,2.68860513533382e-08,0.0546388861470213,0.0178653278500594,0.00863223288251736,-0.0319580193358563,-0.0199940204249911,"SCN1B"
"395","chr22",39759864,39760267,404,"*",7,4.17516737387798e-07,0.00209508705959519,0.085997981788713,0.00866011321512838,-0.0248628986742178,-0.0129280315719425,"SYNGR1"
"396","chr16",4714080,4714794,715,"*",6,1.41579652731065e-06,0.00179270682135761,0.0916487348689407,0.00867490877150144,-0.0221824591228003,-0.0173965790125673,"MGRN1"
"397","chr12",7281566,7283120,1555,"*",18,4.38491533305141e-09,0.00336881011259838,0.105319318819203,0.00882160316375844,-0.0152814884547695,0.000296585449600631,"CLSTN3, RP11-273B20.1"
"398","chr14",24804750,24805349,600,"*",3,1.01343926571694e-07,0.00469413406511864,0.0290968009837794,0.00885074104603636,-0.0171711048064258,-0.015191195202111,"SNORA79, RP11-934B9.3, RIPK3"
"399","chr1",22456024,22456219,196,"*",3,3.98076642823476e-06,0.0297329969050523,0.0195632417879246,0.0088725384718039,-0.0190981167510688,-0.0112988782036857,"snoU13, Y_RNA, SCARNA16, SCARNA21, U1, SCARNA17, SCARNA18, SNORD112, SNORA62, SNORA63, SNORA2, SNORD81, U3, SNORA51, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, U8, SCARNA11, WNT4, SNORA31, SNORA42, SNORA40, ACA64, snoU109, SNORD60"
"400","chrX",70839229,70839284,56,"*",3,5.88077387045638e-06,0.00577520051677757,0.0307030823479421,0.00892303701037147,0.0222163013642974,0.0172578941366274,NA
"401","chr2",135809693,135810355,663,"*",8,6.80731214563183e-08,0.00121512118179237,0.105408395073693,0.00892563253229007,0.0150082320710629,0.0075721634831879,"SNORA74, RAB3GAP1, snR65, 5S_rRNA, SNORA4, SNORD11, SNORD51, SNORA41, SCARNA6, SNORD39, SNORA75, ACA59, SNORA48, SNORD56, SNORA43, SNORA1, Vault"
"402","chr4",39482373,39482852,480,"*",6,1.5324640688921e-07,0.00203149869077855,0.0812376640697087,0.00897732313935925,-0.029598587255833,-0.0169865268078826,"SNORD74, RP11-472B18.1, SNORA3, snoR442, SNORA11, SNORD42, snoU2_19, SNORD65"
"403","chr7",157647109,157647241,133,"*",3,8.78988041190208e-06,0.00332110031683157,0.0554920537206457,0.00899217001627265,-0.0263134299164756,-0.0195957963918838,"AC011899.9, PTPRN2"
"404","chr2",7171869,7172511,643,"*",6,4.76035312235126e-07,0.00428883613736744,0.0713196262660788,0.00900285593785772,-0.023506856579713,-0.0143930116193865,"SNORA73, RNF144A, SNORA64, snR65, SNORA48, SNORD56, SNORA43"
"405","chrX",70272769,70273384,616,"*",5,2.23134954257435e-06,0.00289106002112087,0.0590627897034259,0.00905030791113016,-0.0326495365425842,-0.0214622757637291,NA
"406","chr1",169681333,169681427,95,"*",2,1.84130809873101e-05,0.0056782470520209,0.0246409487066944,0.0091280244984172,0.0111578974321966,0.00787661949462581,"snoU13, Y_RNA, SCARNA16, SNORD112, SNORA63, U3, SNORA51, SNORA25, SNORD59, C1orf112, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, SNORA72, U8, SNORA31, SNORD78, snoU109, SNORD60, SNORD116"
"407","chr20",3149249,3149320,72,"*",4,2.82659073293914e-05,0.00582219582113795,0.0432452495344094,0.00915598778274899,-0.0196118991912445,-0.0158021283032802,"LZTS3"
"408","chr16",89033692,89034292,601,"*",6,1.24381958139271e-07,0.00373897330272089,0.0531894712473309,0.00916770845810969,-0.0272898819201182,-0.0170126374883738,"CBFA2T3"
"409","chr16",57125654,57126212,559,"*",6,2.11744658510873e-07,0.0053186392361878,0.0540486286240499,0.00919801231340175,-0.0297715899338007,-0.0144635419757401,"SNORD111, RP11-407G23.1, SNORD33"
"410","chr1",212207806,212208526,721,"*",5,3.19839763386723e-08,0.0025815157890293,0.075163160672553,0.00923702375558991,0.0166058175013399,0.0111334658685928,"snoU13, Y_RNA, SNORD112, U3, SNORA51, SNORA25, SNORA70, SNORA72, U8, INTS7, SNORD116"
"411","chr5",22141639,22141684,46,"*",2,2.76437516432895e-05,0.00965136547550001,0.0104002336478469,0.00926331288981186,0.019684869309079,0.0129798219837849,"SNORA27, SNORA68, RPS23P5, CDH12, 7SK, SNORD45"
"412","chr6",158936763,158937485,723,"*",5,1.22639983729007e-06,0.00337220203322835,0.0682246364733838,0.00934116688695537,-0.0193401800334378,-0.0144497426599415,"CACYBPP3, SNORA20"
"413","chr12",113514933,113515439,507,"*",3,1.61397040356267e-06,0.00543554315758792,0.0321689005575165,0.00938200750413259,-0.0276053219788901,-0.0194390201777527,"DTX1, SNORA9"
"414","chr17",74565757,74565795,39,"*",2,3.44055731480892e-05,0.00584457925916439,0.0253433090443256,0.00941319858479985,-0.0165556299153681,-0.0139719777896213,"SNORA69, ST6GALNAC2"
"415","chr17",38716802,38717275,474,"*",4,1.09929069361833e-05,0.00253273312956947,0.0746070461837613,0.00941505459299396,0.0185608045554023,0.0145542008626613,"SNORA69, CCR7"
"416","chr8",101162204,101162809,606,"*",6,1.13075407531117e-06,0.00932749441063821,0.0520778098538397,0.00944444654178249,0.0144476395513217,0.00823448182417543,"SNORA32"
"417","chr1",161195527,161195893,367,"*",5,3.27806287413847e-06,0.00237917290057888,0.0706521853953954,0.00945116088796751,0.00656861777724606,0.0047324571357822,"snoU13, Y_RNA, SCARNA16, SNORD112, SNORA63, U3, SNORA51, SNORA25, SNORD59, TOMM40L, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, SNORA72, U8, SNORA31, SNORA40, SNORD78, snoU109, SNORD60, SNORD116"
"418","chr11",118175384,118175675,292,"*",3,7.32174893388793e-06,0.00922527170085296,0.0276726775205518,0.00950528805160611,0.0216398435512254,0.0145123151737618,"CD3E"
"419","chr11",96076205,96076794,590,"*",10,2.47284583132374e-08,0.00796360718364536,0.0848772827611395,0.00954111473382367,0.0240772601805295,0.00706772614220551,"MAML2"
"420","chr10",129845375,129846082,708,"*",7,4.2032818033654e-08,0.0166432159800954,0.0732841865978821,0.00954133853003673,0.00628138892308877,0.0040728025624137,"PTPRE"
"421","chr6",163746145,163746175,31,"*",2,1.49986272248164e-05,0.00526266959762368,0.0352246338090624,0.00954962179538976,0.0328525246124584,0.0261626313813641,NA
"422","chr17",75315081,75316784,1704,"*",15,2.78713763014651e-10,0.0184434000750716,0.0695528738415608,0.00958924174547209,-0.0401195926169711,-0.0102705625229935,"SNORA69, SEPT9"
"423","chr7",98738998,98739782,785,"*",5,3.05318107381234e-07,0.00334636474705761,0.0508458353214022,0.0096187354595478,0.0181075625829746,0.0133300966643879,"SMURF1"
"424","chr2",242174625,242174889,265,"*",3,5.0562244428076e-06,0.0035743621612729,0.057597623127448,0.00963557217407819,-0.0342028841099231,-0.0194142392228291,"HDLBP"
"425","chr1",153329460,153330399,940,"*",9,8.83592146405703e-09,0.0116392334918414,0.0613188625049365,0.00969250276709096,-0.0204377138106718,-0.00957520932353818,"snoU13, Y_RNA, SCARNA16, SNORD112, SNORA63, U3, SNORA51, SNORA25, S100A9, SNORA58, CKS1B, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, SNORA72, U8, SNORA31, SNORA42, SNORA40, SCARNA4, SNORD64, ACA64, SNORD78, snoU109, SNORD60, SNORD116"
"426","chr3",10028155,10029246,1092,"*",10,8.69862759356767e-09,0.00545693816584956,0.0667211986012476,0.00970390487379798,0.00595728427143588,0.00377363272788701,"EMC3-AS1, EMC3, SNORD38"
"427","chr7",4752951,4753002,52,"*",3,3.52798969084983e-06,0.00367207115722896,0.0571122939434784,0.00976008895672302,-0.0268150891303948,-0.0218656463261288,"FOXK1"
"428","chr12",66696013,66696536,524,"*",7,7.9506104239698e-08,0.00519615866442762,0.0546423331055031,0.0097869148133833,0.0102316636381061,0.00464873977203074,"HELB, snoMe28S-Am2634"
"429","chr19",847943,848026,84,"*",3,1.38220546287531e-05,0.00564269003347339,0.0244139456435531,0.00981173413181242,-0.0305247518884195,-0.0204641653521612,"PRTN3"
"430","chr9",131872005,131872018,14,"*",2,3.76346244965089e-05,0.005522887719177,0.0339782684603053,0.00982752739900156,-0.0138646681793536,-0.013065965517933,"CRAT"
"431","chr1",47899212,47900265,1054,"*",7,9.92047810819591e-07,0.00137095790898925,0.11058112178642,0.0098632873455831,-0.0179187925103081,-0.0149294440864192,"snoU13, Y_RNA, SCARNA16, U1, SCARNA18, SCARNA24, SNORD112, SNORA62, SNORA63, SNORD46, SNORA2, SNORD81, U3, SNORA51, SNORA25, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, U8, SCARNA11, FOXD2-AS1, SNORA31, SNORA42, SNORA40, SNORD64, ACA64, snoU109, SNORD60, SNORD116"
"432","chr17",27044629,27045302,674,"*",9,3.62382223112125e-09,0.0115047459411237,0.0915483555697873,0.00989334697201848,-0.0336311421926486,-0.0169430145520745,"SNORA69, RAB34"
"433","chr17",4079262,4079652,391,"*",4,8.36953284409116e-06,0.00323653640233669,0.0576925459407163,0.00989358750240137,0.0222007051273978,0.0154405038859081,"CYB5D2, ANKFY1"
"434","chr14",105154557,105155327,771,"*",7,2.63977830973633e-07,0.00202608897067009,0.0911330436690162,0.00991199639637572,-0.0203374018302145,-0.0122555483640775,NA
"435","chr1",170500942,170501645,704,"*",7,6.09121494701563e-07,0.00340881905106613,0.0779841989244448,0.00991935314022418,0.00978731936825983,0.00562589080287164,"snoU13, Y_RNA, SCARNA16, SNORD112, SNORA63, U3, SNORA51, SNORA25, SNORD59, GORAB, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, SNORA72, U8, SNORA31, RP11-576I22.2, SNORD78, snoU109, SNORD60, SNORD116"
"436","chr11",75922172,75922323,152,"*",3,9.41911525166076e-06,0.0059061895562345,0.0384392631842314,0.00993603290444072,-0.0326201620294092,-0.0236543656597061,"RP11-619A14.3"
"437","chr5",149792249,149792840,592,"*",9,7.56150259899586e-08,0.00136677235669593,0.11259021670996,0.00993668432580351,0.00923198995389116,0.00299477904089667,"SNORA68, SNORA57, SNORD45, CD74, SNORD95"
"438","chr12",111181546,111181819,274,"*",3,3.18090715874358e-06,0.00365352591228747,0.0603493108506069,0.00998588887682159,-0.0191441119208233,-0.0157218348304245,"SNORA9"
"439","chr7",4754502,4755032,531,"*",3,1.09696835132422e-06,0.00540927593506823,0.0281597646605325,0.0100722230489704,-0.0275538210633384,-0.0227606963159667,"FOXK1"
"440","chr3",119182282,119182858,577,"*",11,5.90324907531418e-09,0.00328585783953144,0.10667246746414,0.0101412768564685,0.0229079839479581,0.0073208458476836,"SNORA33, SNORA81, SNORD66, SNORD2, SNORD5, SNORD63, SNORD61, TMEM39A, SNORA24, Metazoa_SRP, SNORA18, U4"
"441","chr4",1294432,1295078,647,"*",6,1.90495829052893e-06,0.00172637143050094,0.0993953463781754,0.0101425924907762,-0.0271065303854193,-0.0216432395938309,"MAEA"
"442","chr1",156046344,156046832,489,"*",3,8.29342807983134e-06,0.00399110071937379,0.0545879657779245,0.010149571933219,-0.0212978260604695,-0.0200077685868077,"snoU13, Y_RNA, SCARNA16, SNORD112, SNORA63, U3, SNORA51, SNORA25, SNORD59, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, SNORA72, U8, SNORA31, SNORA40, MEX3A, SNORD64, ACA64, SNORD78, snoU109, SNORD60, SNORD116"
"443","chr20",62509164,62509309,146,"*",3,3.06728342204565e-05,0.00393413900492692,0.0564944161087445,0.0101868400533521,-0.0119250754877097,-0.0101331113433546,"TPD52L2"
"444","chr16",85204599,85205030,432,"*",3,1.93048302655398e-06,0.00493250830984194,0.0350926181381767,0.0102123411961066,-0.0209649058975315,-0.0163767840453512,"CTC-786C10.1"
"445","chr2",24269866,24270586,721,"*",11,1.67547790366138e-08,0.00121369175527433,0.102433725051972,0.0102359553083908,0.0268957747428636,0.00759820044842993,"SNORA73, MFSD2B, SNORA64, SNORA74, snR65, SCARNA6, SNORD39, SNORD18, C2orf44, SNORA75, SNORA48, SNORD56, SNORA43, SNORA1"
"446","chr14",68162436,68162577,142,"*",4,5.615375178311e-06,0.00482783807401675,0.0545746217698313,0.0102814418992016,0.00480208219885021,0.00390945467343462,"SNORA46, SNORA79, RDH11"
"447","chr10",88729315,88729861,547,"*",3,2.7995009257294e-06,0.00458564637167813,0.0410477631534086,0.010292068435801,-0.0182113843300705,-0.015490589918456,"ADIRF, SNORA17, ADIRF-AS1"
"448","chr17",7759060,7759140,81,"*",2,1.02449233413479e-05,0.00576749577383755,0.0356634360775247,0.010306614926082,-0.0181248618517127,-0.016630574508493,"TMEM88"
"449","chr8",120650994,120651652,659,"*",6,9.16002987334292e-07,0.00374257047284031,0.0756901947993818,0.0103174080224958,0.0123656654304135,0.0076423820930256,"ENPP2"
"450","chrX",20286243,20286613,371,"*",2,1.04568500976318e-05,0.00675630347574973,0.0245877196228507,0.0103865200804427,-0.0465000517713518,-0.0302825617216628,NA
"451","chr19",58715251,58716135,885,"*",7,3.21769383236961e-07,0.00307569717722906,0.0684706151105442,0.0103905877367243,-0.0279942522363542,-0.0150127150604548,"ZNF274"
"452","chr17",78796999,78797015,17,"*",2,3.40169065181716e-05,0.00577111677896318,0.0368138559906566,0.0104008505156667,-0.0209432041145667,-0.0201460630283415,"SNORA69, RPTOR"
"453","chr9",115142604,115142785,182,"*",3,4.24756223338667e-06,0.0048638335294108,0.0392970365507521,0.0104143389907232,0.00558410797425772,0.00449027507681031,"HSDL2"
"454","chr19",2235103,2235736,634,"*",4,1.15808972382568e-09,0.0270194308699737,0.0203447723106648,0.0104325792420655,-0.0276988695348529,-0.0117530928766292,"PLEKHJ1"
"455","chr4",715865,716282,418,"*",4,4.90195680377658e-06,0.00622978793031467,0.0409879015963538,0.0104882039963766,-0.0198260072755074,-0.00941698152555628,"PCGF3, RP11-1191J2.4"
"456","chr16",2287763,2288072,310,"*",2,2.17405216706923e-06,0.00685907168996886,0.0251673189818725,0.0105859170147951,-0.0252445612725344,-0.019351491253723,"DNASE1L2"
"457","chr17",56355299,56355431,133,"*",4,1.68540856960005e-06,0.00301391988846734,0.0754539401700742,0.0106437457550788,-0.0234184849311666,-0.0201036981959973,"SNORA69, MPO"
"458","chr17",202588,202759,172,"*",4,1.07193033891927e-05,0.00326095278184259,0.0702786235843547,0.0106437811338385,-0.0222026609548479,-0.0179337499285632,"RP11-1260E13.2, RPH3AL"
"459","chr1",154955537,154956222,686,"*",8,2.18583756722899e-07,0.00202084527313003,0.097615923315262,0.0106778573353794,0.0104426469225436,0.00503760422792401,"snoU13, Y_RNA, SCARNA16, SNORD112, SNORA63, U3, SNORA51, SNORA25, SNORD59, FLAD1, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, SNORA72, U8, SNORA31, SNORA42, SNORA40, SCARNA4, SNORD64, ACA64, SNORD78, snoU109, SNORD60, SNORD116"
"460","chr20",19955436,19955868,433,"*",4,4.69406748096673e-06,0.00426973928186025,0.0583256162491273,0.0107258472704002,-0.020856986761018,-0.0154277664321363,"RIN2"
"461","chr1",1695391,1695585,195,"*",3,1.65254626502594e-05,0.00491127054979653,0.0454464683877333,0.0107533172402606,-0.021439601105668,-0.0167956068357272,"snoU13, Y_RNA, NADK"
"462","chr17",79793439,79793795,357,"*",2,4.13334952178056e-06,0.00937995873791861,0.015132381230389,0.0108109558304594,-0.0156587589245433,-0.0118929166555689,"SNORA69"
"463","chr2",175499113,175499639,527,"*",5,1.21914351307079e-06,0.00496003723186862,0.0436881519739283,0.0108322284612466,0.0112631925341998,0.0063265496227459,"AC018890.6, SNORA4, SNORD11, SNORD51, SNORA41, SCARNA6, SNORD39, SNORA75, ACA59, SNORA48, WIPF1, SNORA43, SNORA1, Vault"
"464","chr17",41857647,41857714,68,"*",2,1.04794089534603e-05,0.00687920338019039,0.0270507622385918,0.0108662931954647,-0.0274196997669591,-0.020145189818834,"SNORA69"
"465","chr1",36024366,36024473,108,"*",3,2.37939053674713e-07,0.0146329244550649,0.0177656007017439,0.0109161864341478,-0.0126340365946027,-0.0089796195640035,"snoU13, Y_RNA, SCARNA16, SCARNA21, U1, SCARNA17, SCARNA18, SCARNA24, SNORD112, SNORA62, NCDN, SNORA63, SNORD46, SNORA2, SNORD81, U3, SNORA51, SNORA25, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, U8, SCARNA11, SNORA31, SNORA42, SNORA40, SNORD64, ACA64, snoU109, SNORD60"
